,peak mean
167229,0.012352158
167230,0.021517284
167231,0.009791323
167232,0.0504903
167233,0.11945037
167234,0.0072239153
167235,0.0041343225
167236,0.004650017
167237,0.015926413
167238,0.3036081
167239,0.08817593
167240,0.0051653264
167241,0.1621824
167242,0.008251741
167243,0.0072239153
167244,0.03460904
167245,0.041588183
167246,0.011840538
167247,0.069027334
167248,0.026572816
167249,0.004650017
167250,0.019487824
167251,0.004650017
167252,0.005680371
167253,0.008765199
167254,0.25464624
167255,0.1064992
167256,0.020503009
167257,0.023036595
167258,0.0072239153
167259,0.011840538
167260,0.012863516
167261,0.01796299
167262,0.006709666
167263,0.015416503
167264,0.18266693
167265,0.019487824
167266,0.013374727
167267,0.012352158
167268,0.0051653264
167269,0.012352158
167270,0.013885563
167271,0.027076954
167272,0.021010218
167273,0.021517284
167274,0.009791323
167275,0.029091086
167276,0.03710718
167277,0.005680371
167278,0.014396137
167279,0.0061951503
167280,0.006709666
167281,0.06806025
167282,0.042084817
167283,0.022530414
167284,0.022530414
167285,0.011840538
167286,0.015416503
167287,0.06563834
167288,0.021010218
167289,0.04406886
167290,0.07529097
167291,0.03610872
167292,0.009791323
167293,0.01490645
167294,0.027580958
167295,0.04851885
167296,0.07095879
167297,0.055401817
167298,0.07432994
167299,0.01796299
167300,0.11438239
167301,0.0077380193
167302,0.03059906
167303,0.06175112
167304,0.3134977
167305,0.01490645
167306,0.010304109
167307,0.015416503
167308,0.0036184806
167309,0.006709666
167310,0.013885563
167311,0.43489122
167312,0.045554433
167313,0.3608087
167314,0.027076954
167315,0.041091196
167316,0.012863516
167317,0.0061951503
167318,0.07529097
167319,0.0072239153
167320,0.008765199
167321,0.0072239153
167322,0.17487125
167323,0.020503009
167324,0.031101173
167325,0.023542518
167326,0.008251741
167327,0.008765199
167328,0.025058875
167329,0.018471487
167330,0.09667454
167331,0.33150274
167332,0.019995546
167333,0.005680371
167334,0.012863516
167335,0.55568695
167336,0.056870658
167337,0.08437538
167338,0.0051653264
167339,0.0108165145
167340,0.008765199
167341,0.15155816
167342,0.16832812
167343,0.061264157
167344,0.07816867
167345,0.2721555
167346,0.0810381
167347,0.13178213
167348,0.04802541
167349,0.028587965
167350,0.05980177
167351,0.065153286
167352,0.010304109
167353,0.03910123
167354,0.0041343225
167355,0.009791323
167356,0.08437538
167357,0.21743095
167358,0.32553682
167359,0.08294654
167360,0.011328658
167361,0.04059408
167362,0.01796299
167363,0.19382101
167364,0.016945222
167365,0.022023978
167366,0.0867524
167367,0.009278392
167368,0.018979844
167369,0.03860312
167370,0.0108165145
167371,0.1285996
167372,0.0072239153
167373,0.08199283
167374,0.013885563
167375,0.07240498
167376,0.1027678
167377,0.09432103
167378,0.06951063
167379,0.09808403
167380,0.10089697
167381,0.022530414
167382,0.011328658
167383,0.056381315
167384,0.07768964
167385,0.013885563
167386,0.073367864
167387,0.041091196
167388,0.024553716
167389,0.009791323
167390,0.1617419
167391,0.0395991
167392,0.10136501
167393,0.0077380193
167394,0.03910123
167395,0.006709666
167396,0.28742298
167397,0.008251741
167398,0.024048187
167399,0.037606034
167400,0.09432103
167401,0.008251741
167402,0.115767166
167403,0.19083023
167404,0.006709666
167405,0.008251741
167406,0.037606034
167407,0.051966257
167408,0.011328658
167409,0.0395991
167410,0.25584984
167411,0.045554433
167412,0.1376659
167413,0.010304109
167414,0.029091086
167415,0.006709666
167416,0.0031023729
167417,0.013374727
167418,0.04456437
167419,0.06175112
167420,0.11068044
167421,0.21534535
167422,0.18911703
167423,0.07816867
167424,0.0072239153
167425,0.638058
167426,0.042084817
167427,0.0395991
167428,0.03710718
167429,0.006709666
167430,0.07095879
167431,0.04802541
167432,0.017454235
167433,0.17920966
167434,0.07768964
167435,0.0395991
167436,0.15155807
167437,0.045554433
167438,0.21951205
167439,0.0077380193
167440,0.08627746
167441,0.10742984
167442,0.037606034
167443,0.023542518
167444,0.028084585
167445,0.03710718
167446,0.32553706
167447,0.38188455
167448,0.060776863
167449,0.010304109
167450,0.009278392
167451,0.0077380193
167452,0.042581197
167453,0.008765199
167454,0.09667454
167455,0.029091086
167456,0.020503009
167457,0.0051653264
167458,0.0108165145
167459,0.023036595
167460,0.009791323
167461,0.027580958
167462,0.06660788
167463,0.11207023
167464,0.018979844
167465,0.006709666
167466,0.005680371
167467,0.005680371
167468,0.004650017
167469,0.0041343225
167470,0.006709666
167471,0.037606034
167472,0.025563775
167473,0.0072239153
167474,0.020503009
167475,0.023036595
167476,0.06757636
167477,0.34955436
167478,0.047037683
167479,0.1403698
167480,0.009791323
167481,0.049012054
167482,0.015926413
167483,0.13450198
167484,0.0061951503
167485,0.026572816
167486,0.022023978
167487,0.031101173
167488,0.15111294
167489,0.012352158
167490,0.008765199
167491,0.013374727
167492,0.1134582
167493,0.008251741
167494,0.019995546
167495,0.024553716
167496,0.0072239153
167497,0.010304109
167498,0.1134582
167499,0.022530414
167500,0.04406886
167501,0.02959396
167502,0.051966257
167503,0.014396137
167504,0.016435947
167505,0.025058875
167506,0.009278392
167507,0.49852848
167508,0.09101682
167509,0.009791323
167510,0.06563834
167511,0.11438239
167512,0.65407175
167513,0.047531728
167514,0.15776931
167515,0.08627746
167516,0.012863516
167517,0.015416503
167518,0.011840538
167519,0.1027678
167520,0.2518322
167521,0.16086046
167522,0.022530414
167523,0.228206
167524,0.052949127
167525,0.01796299
167526,0.07768964
167527,0.33558366
167528,0.033107225
167529,0.17617467
167530,0.122662194
167531,0.0077380193
167532,0.0108165145
167533,0.10042861
167534,0.011328658
167535,0.0072239153
167536,0.012863516
167537,0.0041343225
167538,0.011328658
167539,0.006709666
167540,0.019487824
167541,0.006709666
167542,0.027076954
167543,0.056870658
167544,0.0108165145
167545,0.012863516
167546,0.03910123
167547,0.48968148
167548,0.009278392
167549,0.031101173
167550,0.008251741
167551,0.020503009
167552,0.012863516
167553,0.023542518
167554,0.0108165145
167555,0.027076954
167556,0.049505007
167557,0.018471487
167558,0.008251741
167559,0.0072239153
167560,0.021517167
167561,0.008765199
167562,0.051474508
167563,0.041091196
167564,0.0108165145
167565,0.016435947
167566,0.051474508
167567,0.042581197
167568,0.04307733
167569,0.0051653264
167570,0.0051653264
167571,0.020503009
167572,0.31840613
167573,0.018471487
167574,0.08294654
167575,0.022530414
167576,0.009791323
167577,0.015926413
167578,0.011328658
167579,0.019487824
167580,0.022023978
167581,0.05245776
167582,0.025563775
167583,0.024553716
167584,0.022023978
167585,0.013374727
167586,0.03360808
167587,0.07384896
167588,0.22075863
167589,0.0108165145
167590,0.024048187
167591,0.023036595
167592,0.012863516
167593,0.009278392
167594,0.016435947
167595,0.1621824
167596,0.08342305
167597,0.021517284
167598,0.060289435
167599,0.013374727
167600,0.013374727
167601,0.0072239153
167602,0.049012054
167603,0.008251741
167604,0.022530414
167605,0.045059524
167606,0.09620431
167607,0.027580958
167608,0.006709666
167609,0.008765199
167610,0.010304109
167611,0.019487824
167612,0.023542518
167613,0.06612317
167614,0.4691615
167615,0.055401925
167616,0.073367864
167617,0.0077380193
167618,0.012863516
167619,0.053930923
167620,0.032606
167621,0.13585918
167622,0.069027334
167623,0.0051653264
167624,0.019995546
167625,0.015926413
167626,0.027580958
167627,0.012352158
167628,0.04059408
167629,0.022530414
167630,0.015416503
167631,0.009791323
167632,0.013885563
167633,0.011328658
167634,0.019995546
167635,0.006709666
167636,0.015926413
167637,0.004650017
167638,0.006709666
167639,0.32103935
167640,0.032606
167641,0.01490645
167642,0.009791323
167643,0.0051653264
167644,0.022530414
167645,0.009278392
167646,0.025058875
167647,0.008251741
167648,0.016945222
167649,0.011328658
167650,0.0772104
167651,0.005680371
167652,0.03360808
167653,0.034108683
167654,0.021517284
167655,0.022023978
167656,0.012352158
167657,0.008765199
167658,0.0061951503
167659,0.01490645
167660,0.032104645
167661,0.009791323
167662,0.009791323
167663,0.004650017
167664,0.0051653264
167665,0.03160303
167666,0.028084585
167667,0.005680371
167668,0.024553716
167669,0.07768964
167670,0.0072239153
167671,0.013885563
167672,0.015926413
167673,0.04357322
167674,0.015416503
167675,0.008765199
167676,0.006709666
167677,0.0108165145
167678,0.07960436
167679,0.008251741
167680,0.015926413
167681,0.06563834
167682,0.024553716
167683,0.047037683
167684,0.013885563
167685,0.008251741
167686,0.008765199
167687,0.021517284
167688,0.0072239153
167689,0.1199098
167690,0.03360808
167691,0.0072239153
167692,0.40770578
167693,0.024048187
167694,0.008251741
167695,0.0072239153
167696,0.005680371
167697,0.0108165145
167698,0.025058875
167699,0.03360808
167700,0.027076954
167701,0.0031023729
167702,0.005680371
167703,0.006709666
167704,0.005680371
167705,0.04406886
167706,0.029091086
167707,0.008251741
167708,0.006709666
167709,0.013374727
167710,0.03460904
167711,0.11253318
167712,0.03360808
167713,0.010304109
167714,0.5107217
167715,0.008765199
167716,0.008251741
167717,0.032606
167718,0.008765199
167719,0.017454235
167720,0.0061951503
167721,0.008251741
167722,0.103235066
167723,0.033107225
167724,0.021010218
167725,0.013374727
167726,0.006709666
167727,0.013885563
167728,0.07144105
167729,0.050982524
167730,0.0061951503
167731,0.009278392
167732,0.062237833
167733,0.013374727
167734,0.017454235
167735,0.035109144
167736,0.033107225
167737,0.0061951503
167738,0.014396137
167739,0.012352158
167740,0.115767166
167741,0.08959734
167742,0.009278392
167743,0.042581197
167744,0.0108165145
167745,0.013374727
167746,0.0061951503
167747,0.078647465
167748,0.023542518
167749,0.008765199
167750,0.022530414
167751,0.049505007
167752,0.1403698
167753,0.018471487
167754,0.013374727
167755,0.036608074
167756,0.011328658
167757,0.22117388
167758,0.038104642
167759,0.015926413
167760,0.013885563
167761,0.025058875
167762,0.027580958
167763,0.0061951503
167764,0.026068423
167765,0.01490645
167766,0.04357322
167767,0.018471487
167768,0.009278392
167769,0.15289234
167770,0.1083597
167771,0.006709666
167772,0.009278392
167773,0.0051653264
167774,0.028587965
167775,0.008251741
167776,0.0061951503
167777,0.14754474
167778,0.016945222
167779,0.035608996
167780,0.019487824
167781,0.060776863
167782,0.011328658
167783,0.03610872
167784,0.008765199
167785,0.01796299
167786,0.023036595
167787,0.008251741
167788,0.058337227
167789,0.5159905
167790,0.06077697
167791,0.004650017
167792,0.038104642
167793,0.02959396
167794,0.022023978
167795,0.35501593
167796,0.047531728
167797,0.0685439
167798,0.006709666
167799,0.0072239153
167800,0.008765199
167801,0.013374727
167802,0.011840538
167803,0.0061951503
167804,0.012352158
167805,0.006709666
167806,0.0704763
167807,0.049997833
167808,0.011328658
167809,0.03160303
167810,0.026068423
167811,0.014396137
167812,0.009791323
167813,0.01796299
167814,0.015416503
167815,0.012352158
167816,0.030096693
167817,0.0072239153
167818,0.008765199
167819,0.023036595
167820,0.03360808
167821,0.0072239153
167822,0.028084585
167823,0.021010218
167824,0.028587965
167825,0.03059906
167826,0.012352158
167827,0.0108165145
167828,0.010304109
167829,0.025563775
167830,0.051474508
167831,0.055401925
167832,0.06709224
167833,0.008765199
167834,0.115767166
167835,0.07768964
167836,0.01490645
167837,0.05491176
167838,0.16920298
167839,0.004650017
167840,0.07481057
167841,0.015926413
167842,0.052949127
167843,0.0051653264
167844,0.051474508
167845,0.10463524
167846,0.14530809
167847,0.009791323
167848,0.02959396
167849,0.009791323
167850,0.14441197
167851,0.07095879
167852,0.013885563
167853,0.009278392
167854,0.04307733
167855,0.03710718
167856,0.0051653264
167857,0.018471487
167858,0.0061951503
167859,0.005680371
167860,0.012863516
167861,0.38188463
167862,0.008251741
167863,0.019995546
167864,0.08294654
167865,0.009791323
167866,0.012352158
167867,0.005680371
167868,0.005680371
167869,0.0072239153
167870,0.13495454
167871,0.029091086
167872,0.0108165145
167873,0.018979844
167874,0.1524478
167875,0.017454235
167876,0.45906854
167877,0.14396365
167878,0.004650017
167879,0.012863516
167880,0.027580958
167881,0.07432983
167882,0.011328658
167883,0.058825724
167884,0.06563834
167885,0.018471487
167886,0.11530582
167887,0.4274883
167888,0.2940056
167889,0.024553716
167890,0.09007079
167891,0.049012054
167892,0.0072239153
167893,0.01796299
167894,0.024048187
167895,0.0072239153
167896,0.022530414
167897,0.060776863
167898,0.006709666
167899,0.008765199
167900,0.045059524
167901,0.022530414
167902,0.21450998
167903,0.061264157
167904,0.012352158
167905,0.21951205
167906,0.018979844
167907,0.46070313
167908,0.031101173
167909,0.04456437
167910,0.04059408
167911,0.0036184806
167912,0.055891737
167913,0.04456437
167914,0.11484426
167915,0.021010218
167916,0.016435947
167917,0.02959396
167918,0.03360808
167919,0.035109144
167920,0.033107225
167921,0.41559777
167922,0.020503009
167923,0.0072239153
167924,0.11392041
167925,0.018979844
167926,0.022530414
167927,0.37015122
167928,0.3036081
167929,0.058337227
167930,0.09384969
167931,0.060289435
167932,0.0061951503
167933,0.004650017
167934,0.23805018
167935,0.15599859
167936,0.0108165145
167937,0.022023978
167938,0.11392041
167939,0.04307733
167940,0.015416503
167941,0.005680371
167942,0.02959396
167943,0.042581197
167944,0.012352158
167945,0.009791323
167946,0.015926413
167947,0.006709666
167948,0.03710718
167949,0.016435947
167950,0.010304109
167951,0.011840538
167952,0.11114392
167953,0.40736142
167954,0.06175112
167955,0.04851885
167956,0.019487824
167957,0.032104645
167958,0.05784861
167959,0.058825724
167960,0.103235066
167961,0.02959396
167962,0.005680371
167963,0.029091086
167964,0.11207023
167965,0.005680371
167966,0.031101173
167967,0.034108683
167968,0.0061951503
167969,0.008251741
167970,0.0041343225
167971,0.008765199
167972,0.025058875
167973,0.03360808
167974,0.061264157
167975,0.06563834
167976,0.022023978
167977,0.026572816
167978,0.24374813
167979,0.016435947
167980,0.30589902
167981,0.14351514
167982,0.020503009
167983,0.0041343225
167984,0.0072239153
167985,0.03710718
167986,0.008251741
167987,0.03610872
167988,0.42376658
167989,0.21074186
167990,0.005680371
167991,0.5952964
167992,0.008251741
167993,0.016945222
167994,0.060776863
167995,0.12677641
167996,0.034108683
167997,0.017454235
167998,0.027580958
167999,0.015416503
168000,0.015926413
168001,0.0061951503
168002,0.0051653264
168003,0.02959396
168004,0.0051653264
168005,0.024553716
168006,0.012352158
168007,0.019995546
168008,0.011840538
168009,0.0041343225
168010,0.023036595
168011,0.09667454
168012,0.042084817
168013,0.008765199
168014,0.006709666
168015,0.0108165145
168016,0.009791323
168017,0.023542518
168018,0.028084585
168019,0.01796299
168020,0.03460904
168021,0.029091086
168022,0.0108165145
168023,0.018979844
168024,0.008251741
168025,0.03710718
168026,0.1457558
168027,0.025058875
168028,0.013885563
168029,0.004650017
168030,0.12220391
168031,0.005680371
168032,0.0810381
168033,0.3451636
168034,0.019995546
168035,0.026068423
168036,0.21576288
168037,0.015926413
168038,0.04307733
168039,0.013885563
168040,0.014396137
168041,0.27018124
168042,0.017454235
168043,0.014396137
168044,0.064182445
168045,0.04307733
168046,0.012352158
168047,0.29439154
168048,0.1235779
168049,0.2951627
168050,0.01796299
168051,0.0108165145
168052,0.04059408
168053,0.010304109
168054,0.0041343225
168055,0.0051653264
168056,0.018979844
168057,0.010304109
168058,0.026572816
168059,0.009278392
168060,0.0108165145
168061,0.004650017
168062,0.055891737
168063,0.026068423
168064,0.059313864
168065,0.15953682
168066,0.05245776
168067,0.016435947
168068,0.012863516
168069,0.008765199
168070,0.021010218
168071,0.013885563
168072,0.046049092
168073,0.0061951503
168074,0.019995546
168075,0.008251741
168076,0.0041343225
168077,0.022023978
168078,0.008251741
168079,0.014396137
168080,0.012863516
168081,0.0767308
168082,0.011328658
168083,0.010304109
168084,0.005680371
168085,0.042581197
168086,0.024048187
168087,0.005680371
168088,0.008765199
168089,0.025563775
168090,0.021517284
168091,0.012863516
168092,0.0041343225
168093,0.062724315
168094,0.08008257
168095,0.004650017
168096,0.013374727
168097,0.055891737
